source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency,class
google,ארגון רבני צהר,01/06/2025,283,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,08/06/2025,284,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,22/06/2025,286,750,107.1428571,ILS,גוף/פרטי
google,ארגון רבני צהר,29/06/2025,287,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,06/07/2025,288,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,13/07/2025,289,750,107.1428571,ILS,גוף/פרטי
google,ארגון רבני צהר,20/07/2025,290,750,107.1428571,ILS,גוף/פרטי
google,ארגון רבני צהר,27/07/2025,291,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,03/08/2025,292,750,107.1428571,ILS,גוף/פרטי
google,ארגון רבני צהר,10/08/2025,293,1000,142.8571429,ILS,גוף/פרטי
google,ארגון רבני צהר,17/08/2025,294,1000,142.8571429,ILS,גוף/פרטי
google,ארגון רבני צהר,31/08/2025,296,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,07/09/2025,297,750,107.1428571,ILS,גוף/פרטי
google,ארגון רבני צהר,14/09/2025,298,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,21/09/2025,299,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,05/10/2025,301,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,12/10/2025,302,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,02/11/2025,305,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,09/11/2025,306,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,16/11/2025,307,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,23/11/2025,308,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,30/11/2025,309,500,71.42857143,ILS,גוף/פרטי
google,ארגון רבני צהר,07/12/2025,310,250,35.71428571,ILS,גוף/פרטי
google,ארגון רבני צהר,14/12/2025,311,250,35.71428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",31/12/2023,209,85000,12142.85714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",07/01/2024,210,85250,12178.57143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",14/01/2024,211,250,35.71428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",21/01/2024,212,2000,285.7142857,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",28/01/2024,213,24500,3500,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",04/02/2024,214,15250,2178.571429,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",11/02/2024,215,35250,5035.714286,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",18/02/2024,216,68750,9821.428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",25/02/2024,217,40750,5821.428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",03/03/2024,218,113000,16142.85714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",10/03/2024,219,58750,8392.857143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",17/03/2024,220,39000,5571.428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",24/03/2024,221,14250,2035.714286,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",07/04/2024,223,4250,607.1428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",14/04/2024,224,11000,1571.428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",21/04/2024,225,1750,250,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",28/04/2024,226,26000,3714.285714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",05/05/2024,227,60500,8642.857143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",12/05/2024,228,2500,357.1428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",26/05/2024,230,2000,285.7142857,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",02/06/2024,231,21250,3035.714286,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",09/06/2024,232,3000,428.5714286,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",14/07/2024,237,250,35.71428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",22/09/2024,247,250,35.71428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",29/09/2024,248,250,35.71428571,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",06/10/2024,249,60250,8607.142857,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",13/10/2024,250,186750,26678.57143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",20/10/2024,251,14750,2107.142857,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",27/10/2024,252,15750,2250,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",08/12/2024,258,5750,821.4285714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",06/04/2025,275,2250,321.4285714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",13/04/2025,276,37500,5357.142857,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",18/05/2025,281,1500,214.2857143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",14/09/2025,298,1750,250,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",21/09/2025,299,3250,464.2857143,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",28/09/2025,300,62750,8964.285714,ILS,גוף/פרטי
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",05/10/2025,301,32750,4678.571429,ILS,גוף/פרטי
google,הביטחוניסטים,04/02/2024,214,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,11/02/2024,215,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,18/02/2024,216,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,25/02/2024,217,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,03/03/2024,218,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,10/03/2024,219,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,17/03/2024,220,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,24/03/2024,221,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,31/03/2024,222,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,07/04/2024,223,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,14/04/2024,224,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,21/04/2024,225,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,28/04/2024,226,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,05/05/2024,227,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,12/05/2024,228,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,19/05/2024,229,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,26/05/2024,230,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,02/06/2024,231,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,09/06/2024,232,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,16/06/2024,233,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,23/06/2024,234,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,30/06/2024,235,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,07/07/2024,236,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,14/07/2024,237,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,11/08/2024,241,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,18/08/2024,242,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,25/08/2024,243,750,107.1428571,ILS,גוף/פרטי
google,הביטחוניסטים,01/09/2024,244,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,08/09/2024,245,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,15/09/2024,246,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,22/09/2024,247,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,29/09/2024,248,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,06/10/2024,249,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,13/10/2024,250,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,20/10/2024,251,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,27/10/2024,252,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,03/11/2024,253,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,10/11/2024,254,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,17/11/2024,255,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,24/11/2024,256,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,01/12/2024,257,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,08/12/2024,258,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,15/12/2024,259,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,22/12/2024,260,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,29/12/2024,261,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,05/01/2025,262,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,12/01/2025,263,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,19/01/2025,264,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,26/01/2025,265,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,02/02/2025,266,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,09/02/2025,267,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,16/02/2025,268,1000,142.8571429,ILS,גוף/פרטי
google,הביטחוניסטים,23/02/2025,269,1000,142.8571429,ILS,גוף/פרטי
google,הביטחוניסטים,02/03/2025,270,1250,178.5714286,ILS,גוף/פרטי
google,הביטחוניסטים,09/03/2025,271,1000,142.8571429,ILS,גוף/פרטי
google,הביטחוניסטים,16/03/2025,272,750,107.1428571,ILS,גוף/פרטי
google,הביטחוניסטים,23/03/2025,273,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,30/03/2025,274,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,06/04/2025,275,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,13/04/2025,276,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,20/04/2025,277,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,27/04/2025,278,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,04/05/2025,279,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,11/05/2025,280,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,18/05/2025,281,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,25/05/2025,282,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,01/06/2025,283,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,08/06/2025,284,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,15/06/2025,285,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,22/06/2025,286,500,71.42857143,ILS,גוף/פרטי
google,הביטחוניסטים,29/06/2025,287,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,06/07/2025,288,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,13/07/2025,289,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,20/07/2025,290,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,27/07/2025,291,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,03/08/2025,292,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,10/08/2025,293,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,17/08/2025,294,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,24/08/2025,295,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,31/08/2025,296,250,35.71428571,ILS,גוף/פרטי
google,הביטחוניסטים,07/09/2025,297,250,35.71428571,ILS,גוף/פרטי
google,הדגלים השחורים בע״מ (חל״צ),21/04/2024,225,45000,6428.571429,ILS,גוף/פרטי
google,הדגלים השחורים בע״מ (חל״צ),23/06/2024,234,43250,6178.571429,ILS,גוף/פרטי
google,הליכוד - תנועה לאומית ליברלית,11/09/2022,141,72750,10392.85714,ILS,מפלגה
google,הליכוד - תנועה לאומית ליברלית,18/09/2022,142,57000,8142.857143,ILS,מפלגה
google,הליכוד - תנועה לאומית ליברלית,25/09/2022,143,500,71.42857143,ILS,מפלגה
google,הציונות הדתית,21/02/2021,60,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,28/02/2021,61,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,07/03/2021,62,5750,821.4285714,ILS,מפלגה
google,הציונות הדתית,14/03/2021,63,4500,642.8571429,ILS,מפלגה
google,הציונות הדתית,21/03/2021,64,1000,142.8571429,ILS,מפלגה
google,הציונות הדתית,11/04/2021,67,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,21/11/2021,99,1000,142.8571429,ILS,מפלגה
google,הציונות הדתית,28/11/2021,100,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,05/12/2021,101,500,71.42857143,ILS,מפלגה
google,הציונות הדתית,12/12/2021,102,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,19/12/2021,103,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,26/12/2021,104,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,20/02/2022,112,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,27/02/2022,113,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,06/03/2022,114,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,07/08/2022,136,1000,142.8571429,ILS,מפלגה
google,הציונות הדתית,14/08/2022,137,2750,392.8571429,ILS,מפלגה
google,הציונות הדתית,21/08/2022,138,750,107.1428571,ILS,מפלגה
google,הציונות הדתית,18/09/2022,142,250,35.71428571,ILS,מפלגה
google,הציונות הדתית,25/09/2022,143,4500,642.8571429,ILS,מפלגה
google,הציונות הדתית,09/10/2022,145,6750,964.2857143,ILS,מפלגה
google,הציונות הדתית,16/10/2022,146,6000,857.1428571,ILS,מפלגה
google,הציונות הדתית,23/10/2022,147,10250,1464.285714,ILS,מפלגה
google,הציונות הדתית,30/10/2022,148,13000,1857.142857,ILS,מפלגה
google,הציונות הדתית,30/04/2023,174,2000,285.7142857,ILS,מפלגה
google,הציונות הדתית,07/05/2023,175,1000,142.8571429,ILS,מפלגה
google,הרשימה המשותפת,07/03/2021,62,7250,1035.714286,ILS,מפלגה
google,הרשימה המשותפת,14/03/2021,63,12250,1750,ILS,מפלגה
google,הרשימה המשותפת,21/03/2021,64,17000,2428.571429,ILS,מפלגה
google,חותם - יהדות על סדר היום,24/10/2021,95,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/11/2021,98,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/11/2021,99,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,05/12/2021,101,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,12/12/2021,102,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,19/12/2021,103,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,26/12/2021,104,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,02/01/2022,105,1250,178.5714286,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,09/01/2022,106,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,16/01/2022,107,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,23/01/2022,108,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,30/01/2022,109,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,06/02/2022,110,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,13/02/2022,111,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,20/02/2022,112,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,27/02/2022,113,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,06/03/2022,114,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,13/03/2022,115,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,20/03/2022,116,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,03/04/2022,118,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,10/04/2022,119,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,29/05/2022,126,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,05/06/2022,127,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,26/06/2022,130,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,03/07/2022,131,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,10/07/2022,132,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,07/08/2022,136,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/08/2022,137,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/08/2022,138,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,28/08/2022,139,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,16/10/2022,146,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,23/10/2022,147,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,30/10/2022,148,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,27/11/2022,152,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,04/12/2022,153,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,18/12/2022,155,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,25/12/2022,156,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,01/01/2023,157,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,08/01/2023,158,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,15/01/2023,159,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,22/01/2023,160,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,29/01/2023,161,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,05/02/2023,162,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,12/02/2023,163,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,19/02/2023,164,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,05/03/2023,166,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,19/03/2023,168,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,26/03/2023,169,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/05/2023,176,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/05/2023,177,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,04/06/2023,179,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,11/06/2023,180,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,18/06/2023,181,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,25/06/2023,182,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,02/07/2023,183,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,09/07/2023,184,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,30/07/2023,187,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,10/09/2023,193,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,17/09/2023,194,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,19/11/2023,203,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,26/11/2023,204,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,03/12/2023,205,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,10/12/2023,206,3250,464.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,17/12/2023,207,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,24/12/2023,208,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,31/12/2023,209,500,71.42857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,07/01/2024,210,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/01/2024,211,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/01/2024,212,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,04/02/2024,214,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,11/02/2024,215,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,18/02/2024,216,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,25/02/2024,217,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,03/03/2024,218,250,35.71428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,10/03/2024,219,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,17/03/2024,220,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,24/03/2024,221,1250,178.5714286,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,31/03/2024,222,3500,500,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,07/04/2024,223,3500,500,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/04/2024,224,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/04/2024,225,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,05/05/2024,227,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,12/05/2024,228,4500,642.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,19/05/2024,229,1750,250,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,02/06/2024,231,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,09/06/2024,232,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,07/07/2024,236,1500,214.2857143,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,14/07/2024,237,750,107.1428571,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,21/07/2024,238,1000,142.8571429,ILS,גוף/פרטי
google,חותם - יהדות על סדר היום,28/07/2024,239,1000,142.8571429,ILS,גוף/פרטי
