source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency
google,Mediaru LTD,2025-06-08,284,500.0,71.43,ILS
google,Mediaru LTD,2025-06-15,285,1000.0,142.86,ILS
google,Mediaru LTD,2025-06-22,286,500.0,71.43,ILS
google,Mediaru LTD,2025-06-29,287,250.0,35.71,ILS
google,Mediaru LTD,2025-07-06,288,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-07-07,236,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-07-14,237,500.0,71.43,ILS
google,Mor Dervish Whitman,2024-07-21,238,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-07-28,239,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-08-04,240,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-10-06,249,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-10-13,250,250.0,35.71,ILS
google,Mor Dervish Whitman,2024-10-20,251,250.0,35.71,ILS
google,Mor Dervish Whitman,2025-07-06,288,1000.0,142.86,ILS
google,Mor Dervish Whitman,2025-08-10,293,250.0,35.71,ILS
google,Mor Dervish Whitman,2025-08-17,294,500.0,71.43,ILS
google,Mor Dervish Whitman,2025-09-28,300,250.0,35.71,ILS
google,Nikolay Tabah,2025-09-14,298,250.0,35.71,ILS
google,Nikolay Tabah,2025-10-12,302,250.0,35.71,ILS
google,Nikolay Tabah,2025-10-19,303,250.0,35.71,ILS
google,Nikolay Tabah,2025-11-02,305,250.0,35.71,ILS
google,Nikolay Tabah,2025-11-16,307,250.0,35.71,ILS
google,Nikolay Tabah,2025-11-23,308,250.0,35.71,ILS
google,Nikolay Tabah,2025-11-30,309,250.0,35.71,ILS
google,Nikolay Tabah,2025-12-07,310,250.0,35.71,ILS
google,Nikolay Tabah,2025-12-14,311,250.0,35.71,ILS
google,OFIR SOFER,2022-08-07,136,1000.0,142.86,ILS
google,OFIR SOFER,2022-08-14,137,500.0,71.43,ILS
google,Pavel Meirov,2022-10-23,147,2750.0,392.86,ILS
google,Pavel Meirov,2022-10-30,148,750.0,107.14,ILS
google,Rut Lande,2021-08-29,87,250.0,35.71,ILS
google,Rut Lande,2021-09-05,88,250.0,35.71,ILS
google,Rut Lande,2021-09-12,89,250.0,35.71,ILS
google,Rut Lande,2021-09-19,90,250.0,35.71,ILS
google,Rut Lande,2021-09-26,91,250.0,35.71,ILS
google,Rut Lande,2021-10-03,92,250.0,35.71,ILS
google,Rut Lande,2021-10-10,93,250.0,35.71,ILS
google,Rut Lande,2021-10-17,94,250.0,35.71,ILS
google,Rut Lande,2021-10-24,95,250.0,35.71,ILS
google,Rut Lande,2021-10-31,96,250.0,35.71,ILS
google,Rut Lande,2021-11-07,97,250.0,35.71,ILS
google,Rut Lande,2021-11-14,98,250.0,35.71,ILS
google,Rut Lande,2021-11-21,99,250.0,35.71,ILS
google,Rut Lande,2021-11-28,100,250.0,35.71,ILS
google,Rut Lande,2021-12-05,101,250.0,35.71,ILS
google,Shaul schwartz,2021-03-14,63,2750.0,392.86,ILS
google,Shaul schwartz,2021-03-21,64,3250.0,464.29,ILS
google,Shaul schwartz,2021-04-18,68,5000.0,714.29,ILS
google,The Van Leer Jerusalem Institute,2023-11-19,203,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-11-26,204,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-12-03,205,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-12-10,206,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-12-17,207,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-12-24,208,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2023-12-31,209,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2024-01-07,210,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2024-01-14,211,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2025-01-12,263,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2025-01-19,264,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2025-08-17,294,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2025-08-24,295,250.0,35.71,ILS
google,The Van Leer Jerusalem Institute,2025-08-31,296,250.0,35.71,ILS
google,Tzalash Party,2021-01-24,56,1250.0,178.57,ILS
google,Tzalash Party,2021-01-31,57,20750.0,2964.29,ILS
google,Tzalash Party,2021-02-07,58,19000.0,2714.29,ILS
google,Tzalash Party,2021-02-14,59,15000.0,2142.86,ILS
google,Tzalash Party,2021-02-21,60,27500.0,3928.57,ILS
google,Tzalash Party,2021-02-28,61,106500.0,15214.29,ILS
google,Tzalash Party,2021-03-07,62,56750.0,8107.14,ILS
google,Tzalash Party,2021-03-14,63,15000.0,2142.86,ILS
google,Tzalash Party,2021-03-21,64,13000.0,1857.14,ILS
google,Tzalash Party,2022-02-06,110,12250.0,1750.0,ILS
google,Tzalash Party,2022-02-27,113,750.0,107.14,ILS
google,Tzalash Party,2022-03-06,114,5500.0,785.71,ILS
google,Tzalash Party,2022-04-03,118,10000.0,1428.57,ILS
google,Tzalash Party,2022-04-24,121,34000.0,4857.14,ILS
google,Tzalash Party,2022-05-01,122,22500.0,3214.29,ILS
google,Tzalash Party,2022-05-08,123,9750.0,1392.86,ILS
google,Tzalash Party,2022-06-19,129,120000.0,17142.86,ILS
google,Tzalash Party,2022-06-26,130,22250.0,3178.57,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-03-02,270,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-03-09,271,500.0,71.43,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-03-16,272,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-03-23,273,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-03-30,274,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-06-08,284,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-06-15,285,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-06-22,286,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-06-29,287,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-07-06,288,500.0,71.43,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-08-03,292,500.0,71.43,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-08-10,293,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-12-07,310,250.0,35.71,ILS
google,"WOLF & BEEN-NOON - MEDIA, CAMPAIGNS & DIGITAL LTD",2025-12-14,311,250.0,35.71,ILS
google,Yair Fink,2024-02-04,214,250.0,35.71,ILS
google,Yair Fink,2024-02-11,215,750.0,107.14,ILS
google,Yair Fink,2024-02-18,216,500.0,71.43,ILS
google,Yaniv Derry,2023-08-27,191,250.0,35.71,ILS
google,Yaniv Derry,2023-09-03,192,250.0,35.71,ILS
google,Yaniv Derry,2023-09-10,193,250.0,35.71,ILS
google,Yaniv Derry,2023-09-17,194,250.0,35.71,ILS
google,Yaniv Derry,2023-09-24,195,250.0,35.71,ILS
google,Yaniv Derry,2024-01-07,210,250.0,35.71,ILS
google,Yaniv Derry,2024-01-14,211,500.0,71.43,ILS
google,Yaniv Derry,2024-01-21,212,250.0,35.71,ILS
google,Yaniv Derry,2024-01-28,213,250.0,35.71,ILS
google,Yaniv Derry,2024-02-04,214,250.0,35.71,ILS
google,Yaniv Derry,2024-02-11,215,500.0,71.43,ILS
google,Yaniv Derry,2024-02-18,216,750.0,107.14,ILS
google,Yaniv Derry,2024-02-25,217,500.0,71.43,ILS
google,Zeev Lehrer,2025-09-07,297,250.0,35.71,ILS
google,Zeev Lehrer,2025-09-14,298,500.0,71.43,ILS
google,Zeev Lehrer,2025-09-21,299,250.0,35.71,ILS
google,"אחריות לאומית (חל""צ)",2020-11-01,44,2500.0,357.14,ILS
google,"אחריות לאומית (חל""צ)",2020-11-08,45,4500.0,642.86,ILS
google,"אחריות לאומית (חל""צ)",2020-11-15,46,3750.0,535.71,ILS
google,"אחריות לאומית (חל""צ)",2020-11-29,48,500.0,71.43,ILS
google,"אחריות לאומית (חל""צ)",2020-12-06,49,1750.0,250.0,ILS
google,"אחריות לאומית (חל""צ)",2020-12-13,50,1000.0,142.86,ILS
google,"אחריות לאומית (חל""צ)",2022-09-04,140,12750.0,1821.43,ILS
google,איגור בסקין,2024-11-24,256,250.0,35.71,ILS
google,איגור בסקין,2024-12-01,257,250.0,35.71,ILS
google,איגור בסקין,2024-12-08,258,250.0,35.71,ILS
google,איגור בסקין,2025-04-06,275,250.0,35.71,ILS
google,איגור בסקין,2025-04-13,276,250.0,35.71,ILS
google,איגור בסקין,2025-09-28,300,250.0,35.71,ILS
google,איגור בסקין,2025-10-05,301,250.0,35.71,ILS
google,איגור בסקין,2025-10-12,302,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-08-24,295,500.0,71.43,ILS
google,"אלעד שאול, חברת עורכי דין",2025-08-31,296,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-09-07,297,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-09-14,298,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-09-21,299,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-09-28,300,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-10-05,301,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-10-12,302,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-10-19,303,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-10-26,304,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-11-02,305,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-11-09,306,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-11-16,307,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-11-23,308,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-11-30,309,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-12-07,310,250.0,35.71,ILS
google,"אלעד שאול, חברת עורכי דין",2025-12-14,311,250.0,35.71,ILS
google,אסף שקד - ספארקס דיגיטל,2025-10-26,304,500.0,71.43,ILS
google,אסף שקד - ספארקס דיגיטל,2025-11-02,305,1250.0,178.57,ILS
google,אסף שקד - ספארקס דיגיטל,2025-11-09,306,1250.0,178.57,ILS
google,אסף שקד - ספארקס דיגיטל,2025-11-16,307,1000.0,142.86,ILS
google,אסף שקד - ספארקס דיגיטל,2025-11-23,308,1750.0,250.0,ILS
google,אסף שקד - ספארקס דיגיטל,2025-11-30,309,3000.0,428.57,ILS
google,אסף שקד - ספארקס דיגיטל,2025-12-07,310,2250.0,321.43,ILS
google,אסף שקד - ספארקס דיגיטל,2025-12-14,311,500.0,71.43,ILS
google,ארגון רבני צהר,2024-09-15,246,250.0,35.71,ILS
google,ארגון רבני צהר,2024-09-22,247,250.0,35.71,ILS
google,ארגון רבני צהר,2024-09-29,248,250.0,35.71,ILS
google,ארגון רבני צהר,2024-10-20,251,500.0,71.43,ILS
google,ארגון רבני צהר,2024-12-15,259,1000.0,142.86,ILS
google,ארגון רבני צהר,2024-12-29,261,1000.0,142.86,ILS
google,ארגון רבני צהר,2025-01-05,262,750.0,107.14,ILS
google,ארגון רבני צהר,2025-01-12,263,250.0,35.71,ILS
google,ארגון רבני צהר,2025-01-19,264,1000.0,142.86,ILS
google,ארגון רבני צהר,2025-02-02,266,250.0,35.71,ILS
google,ארגון רבני צהר,2025-02-09,267,250.0,35.71,ILS
google,ארגון רבני צהר,2025-02-23,269,250.0,35.71,ILS
google,ארגון רבני צהר,2025-03-09,271,500.0,71.43,ILS
google,ארגון רבני צהר,2025-03-23,273,250.0,35.71,ILS
google,ארגון רבני צהר,2025-03-30,274,250.0,35.71,ILS
google,ארגון רבני צהר,2025-04-06,275,250.0,35.71,ILS
google,ארגון רבני צהר,2025-04-13,276,250.0,35.71,ILS
google,ארגון רבני צהר,2025-04-27,278,250.0,35.71,ILS
google,ארגון רבני צהר,2025-05-04,279,250.0,35.71,ILS
google,ארגון רבני צהר,2025-05-11,280,250.0,35.71,ILS
google,ארגון רבני צהר,2025-05-25,282,250.0,35.71,ILS
google,ארגון רבני צהר,2025-06-01,283,250.0,35.71,ILS
google,ארגון רבני צהר,2025-06-08,284,250.0,35.71,ILS
google,ארגון רבני צהר,2025-06-22,286,750.0,107.14,ILS
google,ארגון רבני צהר,2025-06-29,287,500.0,71.43,ILS
google,ארגון רבני צהר,2025-07-06,288,500.0,71.43,ILS
google,ארגון רבני צהר,2025-07-13,289,750.0,107.14,ILS
google,ארגון רבני צהר,2025-07-20,290,750.0,107.14,ILS
google,ארגון רבני צהר,2025-07-27,291,250.0,35.71,ILS
google,ארגון רבני צהר,2025-08-03,292,750.0,107.14,ILS
google,ארגון רבני צהר,2025-08-10,293,1000.0,142.86,ILS
google,ארגון רבני צהר,2025-08-17,294,1000.0,142.86,ILS
google,ארגון רבני צהר,2025-08-31,296,500.0,71.43,ILS
google,ארגון רבני צהר,2025-09-07,297,750.0,107.14,ILS
google,ארגון רבני צהר,2025-09-14,298,500.0,71.43,ILS
google,ארגון רבני צהר,2025-09-21,299,250.0,35.71,ILS
google,ארגון רבני צהר,2025-10-05,301,250.0,35.71,ILS
google,ארגון רבני צהר,2025-10-12,302,250.0,35.71,ILS
google,ארגון רבני צהר,2025-11-02,305,500.0,71.43,ILS
google,ארגון רבני צהר,2025-11-09,306,250.0,35.71,ILS
google,ארגון רבני צהר,2025-11-16,307,500.0,71.43,ILS
google,ארגון רבני צהר,2025-11-23,308,250.0,35.71,ILS
google,ארגון רבני צהר,2025-11-30,309,500.0,71.43,ILS
google,ארגון רבני צהר,2025-12-07,310,250.0,35.71,ILS
google,ארגון רבני צהר,2025-12-14,311,250.0,35.71,ILS
google,אריה יצחק קינג,2024-02-25,217,250.0,35.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2023-12-31,209,85000.0,12142.86,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-01-07,210,85250.0,12178.57,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-01-14,211,250.0,35.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-01-21,212,2000.0,285.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-01-28,213,24500.0,3500.0,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-02-04,214,15250.0,2178.57,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-02-11,215,35250.0,5035.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-02-18,216,68750.0,9821.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-02-25,217,40750.0,5821.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-03-03,218,113000.0,16142.86,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-03-10,219,58750.0,8392.86,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-03-17,220,39000.0,5571.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-03-24,221,14250.0,2035.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-04-07,223,4250.0,607.14,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-04-14,224,11000.0,1571.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-04-21,225,1750.0,250.0,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-04-28,226,26000.0,3714.29,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-05-05,227,60500.0,8642.86,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-05-12,228,2500.0,357.14,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-05-26,230,2000.0,285.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-06-02,231,21250.0,3035.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-06-09,232,3000.0,428.57,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-07-14,237,250.0,35.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-09-22,247,250.0,35.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-09-29,248,250.0,35.71,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-10-06,249,60250.0,8607.14,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-10-13,250,186750.0,26678.57,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-10-20,251,14750.0,2107.14,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-10-27,252,15750.0,2250.0,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2024-12-08,258,5750.0,821.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-04-06,275,2250.0,321.43,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-04-13,276,37500.0,5357.14,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-05-18,281,1500.0,214.29,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-09-14,298,1750.0,250.0,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-09-21,299,3250.0,464.29,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-09-28,300,62750.0,8964.29,ILS
google,"ביחד עם לוחמי כיפור 1973 (ע""ר)",2025-10-05,301,32750.0,4678.57,ILS
google,בית דוד בן גוריון,2025-12-14,311,250.0,35.71,ILS
google,בן דיאמנט,2024-04-21,225,16500.0,2357.14,ILS
google,בן דיאמנט,2024-04-28,226,250.0,35.71,ILS
google,בנט 2026,2025-08-24,295,1750.0,250.0,ILS
google,בנט 2026,2025-08-31,296,1250.0,178.57,ILS
google,ברוך לגזיאל,2022-07-24,134,1000.0,142.86,ILS
google,ברוך לגזיאל,2022-07-31,135,250.0,35.71,ILS
google,ברוך לגזיאל,2022-08-07,136,250.0,35.71,ILS
google,גיא ארדיטי,2025-04-13,276,250.0,35.71,ILS
google,גיא ארדיטי,2025-05-18,281,3250.0,464.29,ILS
google,גיא ארדיטי,2025-05-25,282,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-08-20,190,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-08-27,191,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-09-03,192,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-09-10,193,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-09-17,194,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-09-24,195,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-10-01,196,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2023-10-08,197,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-01-07,210,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-01-14,211,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-01-21,212,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-01-28,213,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-02-04,214,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-02-11,215,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-02-18,216,250.0,35.71,ILS
google,גלית אבינועם. מחזירה את המושבה לנס ציונה,2024-02-25,217,250.0,35.71,ILS
google,דוד יוסף,2022-10-09,145,3000.0,428.57,ILS
google,דוד יוסף,2022-10-16,146,3000.0,428.57,ILS
google,דוד יוסף,2022-10-23,147,3250.0,464.29,ILS
google,דוד יוסף,2022-10-30,148,1500.0,214.29,ILS
google,די.טי.אף,2025-06-08,284,250.0,35.71,ILS
google,די.טי.אף,2025-06-15,285,250.0,35.71,ILS
google,די.טי.אף,2025-06-22,286,250.0,35.71,ILS
google,די.טי.אף,2025-07-06,288,1250.0,178.57,ILS
google,די.טי.אף,2025-07-13,289,250.0,35.71,ILS
google,די.טי.אף,2025-07-20,290,250.0,35.71,ILS
google,די.טי.אף,2025-07-27,291,250.0,35.71,ILS
google,די.טי.אף,2025-08-17,294,250.0,35.71,ILS
google,די.טי.אף,2025-08-24,295,250.0,35.71,ILS
google,די.טי.אף,2025-08-31,296,250.0,35.71,ILS
google,די.טי.אף,2025-09-07,297,250.0,35.71,ILS
google,די.טי.אף,2025-09-21,299,250.0,35.71,ILS
google,די.טי.אף,2025-10-19,303,250.0,35.71,ILS
google,די.טי.אף,2025-10-26,304,250.0,35.71,ILS
google,די.טי.אף,2025-11-02,305,250.0,35.71,ILS
google,האיחוד הלאומי תקומה,2023-09-24,195,250.0,35.71,ILS
google,האיחוד הלאומי תקומה,2023-10-01,196,1250.0,178.57,ILS
google,האני טנוס,2024-10-27,252,250.0,35.71,ILS
google,האני טנוס,2024-11-17,255,250.0,35.71,ILS
google,האני טנוס,2024-11-24,256,250.0,35.71,ILS
google,האני טנוס,2024-12-08,258,250.0,35.71,ILS
google,האני טנוס,2024-12-15,259,250.0,35.71,ILS
google,האני טנוס,2024-12-22,260,250.0,35.71,ILS
google,האני טנוס,2024-12-29,261,250.0,35.71,ILS
google,האני טנוס,2025-03-02,270,250.0,35.71,ILS
google,האני טנוס,2025-03-09,271,250.0,35.71,ILS
google,האני טנוס,2025-03-16,272,250.0,35.71,ILS
google,האני טנוס,2025-03-23,273,250.0,35.71,ILS
google,האני טנוס,2025-03-30,274,250.0,35.71,ILS
google,האני טנוס,2025-04-06,275,250.0,35.71,ILS
google,האני טנוס,2025-04-13,276,250.0,35.71,ILS
google,האני טנוס,2025-04-20,277,250.0,35.71,ILS
google,האני טנוס,2025-04-27,278,250.0,35.71,ILS
google,האני טנוס,2025-05-11,280,250.0,35.71,ILS
google,האני טנוס,2025-06-29,287,250.0,35.71,ILS
google,האני טנוס,2025-07-06,288,250.0,35.71,ILS
google,האני טנוס,2025-07-13,289,250.0,35.71,ILS
google,האני טנוס,2025-07-20,290,250.0,35.71,ILS
google,האני טנוס,2025-07-27,291,250.0,35.71,ILS
google,האני טנוס,2025-08-10,293,250.0,35.71,ILS
google,האני טנוס,2025-08-17,294,250.0,35.71,ILS
google,האני טנוס,2025-08-24,295,250.0,35.71,ILS
google,האני טנוס,2025-08-31,296,250.0,35.71,ILS
google,הביטחוניסטים,2024-02-04,214,250.0,35.71,ILS
google,הביטחוניסטים,2024-02-11,215,250.0,35.71,ILS
google,הביטחוניסטים,2024-02-18,216,250.0,35.71,ILS
google,הביטחוניסטים,2024-02-25,217,250.0,35.71,ILS
google,הביטחוניסטים,2024-03-03,218,250.0,35.71,ILS
google,הביטחוניסטים,2024-03-10,219,250.0,35.71,ILS
google,הביטחוניסטים,2024-03-17,220,250.0,35.71,ILS
google,הביטחוניסטים,2024-03-24,221,250.0,35.71,ILS
google,הביטחוניסטים,2024-03-31,222,250.0,35.71,ILS
google,הביטחוניסטים,2024-04-07,223,250.0,35.71,ILS
google,הביטחוניסטים,2024-04-14,224,250.0,35.71,ILS
google,הביטחוניסטים,2024-04-21,225,250.0,35.71,ILS
google,הביטחוניסטים,2024-04-28,226,250.0,35.71,ILS
google,הביטחוניסטים,2024-05-05,227,250.0,35.71,ILS
google,הביטחוניסטים,2024-05-12,228,250.0,35.71,ILS
google,הביטחוניסטים,2024-05-19,229,250.0,35.71,ILS
google,הביטחוניסטים,2024-05-26,230,250.0,35.71,ILS
google,הביטחוניסטים,2024-06-02,231,250.0,35.71,ILS
google,הביטחוניסטים,2024-06-09,232,250.0,35.71,ILS
google,הביטחוניסטים,2024-06-16,233,250.0,35.71,ILS
google,הביטחוניסטים,2024-06-23,234,250.0,35.71,ILS
google,הביטחוניסטים,2024-06-30,235,250.0,35.71,ILS
google,הביטחוניסטים,2024-07-07,236,250.0,35.71,ILS
google,הביטחוניסטים,2024-07-14,237,250.0,35.71,ILS
google,הביטחוניסטים,2024-08-11,241,250.0,35.71,ILS
google,הביטחוניסטים,2024-08-18,242,250.0,35.71,ILS
google,הביטחוניסטים,2024-08-25,243,750.0,107.14,ILS
google,הביטחוניסטים,2024-09-01,244,250.0,35.71,ILS
google,הביטחוניסטים,2024-09-08,245,250.0,35.71,ILS
google,הביטחוניסטים,2024-09-15,246,250.0,35.71,ILS
google,הביטחוניסטים,2024-09-22,247,250.0,35.71,ILS
google,הביטחוניסטים,2024-09-29,248,250.0,35.71,ILS
google,הביטחוניסטים,2024-10-06,249,500.0,71.43,ILS
google,הביטחוניסטים,2024-10-13,250,250.0,35.71,ILS
google,הביטחוניסטים,2024-10-20,251,250.0,35.71,ILS
google,הביטחוניסטים,2024-10-27,252,250.0,35.71,ILS
google,הביטחוניסטים,2024-11-03,253,250.0,35.71,ILS
google,הביטחוניסטים,2024-11-10,254,250.0,35.71,ILS
google,הביטחוניסטים,2024-11-17,255,250.0,35.71,ILS
google,הביטחוניסטים,2024-11-24,256,250.0,35.71,ILS
google,הביטחוניסטים,2024-12-01,257,250.0,35.71,ILS
google,הביטחוניסטים,2024-12-08,258,250.0,35.71,ILS
google,הביטחוניסטים,2024-12-15,259,250.0,35.71,ILS
google,הביטחוניסטים,2024-12-22,260,250.0,35.71,ILS
google,הביטחוניסטים,2024-12-29,261,250.0,35.71,ILS
google,הביטחוניסטים,2025-01-05,262,250.0,35.71,ILS
google,הביטחוניסטים,2025-01-12,263,500.0,71.43,ILS
google,הביטחוניסטים,2025-01-19,264,500.0,71.43,ILS
google,הביטחוניסטים,2025-01-26,265,500.0,71.43,ILS
google,הביטחוניסטים,2025-02-02,266,250.0,35.71,ILS
google,הביטחוניסטים,2025-02-09,267,500.0,71.43,ILS
google,הביטחוניסטים,2025-02-16,268,1000.0,142.86,ILS
google,הביטחוניסטים,2025-02-23,269,1000.0,142.86,ILS
google,הביטחוניסטים,2025-03-02,270,1250.0,178.57,ILS
google,הביטחוניסטים,2025-03-09,271,1000.0,142.86,ILS
google,הביטחוניסטים,2025-03-16,272,750.0,107.14,ILS
google,הביטחוניסטים,2025-03-23,273,500.0,71.43,ILS
google,הביטחוניסטים,2025-03-30,274,250.0,35.71,ILS
google,הביטחוניסטים,2025-04-06,275,250.0,35.71,ILS
google,הביטחוניסטים,2025-04-13,276,250.0,35.71,ILS
google,הביטחוניסטים,2025-04-20,277,250.0,35.71,ILS
